id,date,time,strategy,spx,vix,strikes,entry_credit,exit_credit,pl,pl_per_contract,position_size,duration_min,reason,wl,balance,cumulative_pnl,peak,drawdown,month
313,2025-10-02,10:30,GEX,12318.500240823016,15.497285758895227,12420,2.3232562557347074,2.0128403909055796,93.12475944873833,31.041586482912777,3,27,Trailing Stop (13%),WIN,55465.67277817937,35465.672778179396,10427124.537944537,-10391658.865166357,2025-10
314,2025-10-03,10:30,GEX,12533.01119540812,16.406828009090912,12510,2.6573978856472307,1.8153186891431927,252.62375895121139,84.2079196504038,3,5,Trailing Stop (32%),WIN,55718.296537130576,35718.296537130605,10427124.537944537,-10391406.241407406,2025-10
315,2025-10-03,11:00,OTM-SS,12533.01119540812,16.406828009090912,12585/12595,1.255641394474198,0.6302874869989917,187.60617224256185,62.53539074752062,3,72,OTM 50% Lock-In Stop (peak 54%),WIN,55905.902709373135,35905.902709373164,10427124.537944537,-10391218.635235164,2025-10
316,2025-10-06,11:00,OTM-SS,12856.841513557105,15.498797645293772,12905/12915,0.495244968358079,0.6190562104475987,-37.143372626855914,-12.381124208951972,3,9,EMERGENCY Stop Loss (-25%),LOSS,55868.759336746276,35868.759336746305,10427124.537944537,-10391255.77860779,2025-10
317,2025-10-06,11:30,GEX,12856.841513557105,15.498797645293772,12780,2.354820499084697,1.5919865354465814,228.8501890914346,76.28339636381153,3,40,Trailing Stop (32%),WIN,56097.60952583771,36097.60952583774,10427124.537944537,-10391026.9284187,2025-10
318,2025-10-07,10:00,GEX,12991.424971660981,15.632259886502746,12915,2.3849474738589747,1.7748235860877593,183.03716633136463,61.012388777121544,3,56,Trailing Stop (26%),WIN,56280.64669216907,36280.6466921691,10427124.537944537,-10390843.891252367,2025-10
319,2025-10-08,11:30,OTM-SS,13332.808897776427,14.76073561249732,13285/13275,0.9560883013965102,1.0559740994546327,-29.96573941743674,-9.988579805812247,3,17,Stop Loss (-10%),LOSS,56250.68095275164,36250.68095275167,10427124.537944537,-10390873.856991785,2025-10
320,2025-10-09,11:00,GEX,13198.458687587407,14.185269405803567,13150,2.994476205921335,2.364525535344712,188.98520117298682,62.99506705766227,3,48,Trailing Stop (21%),WIN,56439.66615392463,36439.666153924656,10427124.537944537,-10390684.871790612,2025-10
321,2025-10-10,10:00,GEX,12862.072887898848,13.74098744354245,12885,2.465763626209114,2.834310397687009,-110.56403144336855,-36.854677147789516,3,8,Stop Loss (-15%),LOSS,56329.10212248126,36329.10212248129,10427124.537944537,-10390795.435822055,2025-10
322,2025-10-10,11:00,OTM-SS,12862.072887898848,13.74098744354245,12810/12800,1.0213672560055798,0.4794623403710019,162.57147469037338,54.19049156345779,3,140,OTM 50% Lock-In Stop (peak 57%),WIN,56491.67359717163,36491.67359717166,10427124.537944537,-10390632.864347365,2025-10
323,2025-10-13,10:00,OTM-SS,12744.904652404988,14.017282485664412,12795/12805,1.489070517183666,0.0,446.72115515509984,148.9070517183666,3,137,OTM Hold-to-Expiry: Full Credit Collected,WIN,56938.394752326734,36938.39475232676,10427124.537944537,-10390186.14319221,2025-10
324,2025-10-13,10:30,GEX,12744.904652404988,14.017282485664412,12720,2.9681154583980374,2.3368688413555554,189.3739851127446,63.1246617042482,3,59,Trailing Stop (21%),WIN,57127.76873743948,37127.76873743951,10427124.537944537,-10389996.769207098,2025-10
325,2025-10-13,11:30,OTM-SS,12744.904652404988,14.017282485664412,12795/12805,0.33006146816171117,0.3675220879731775,-11.238185943439893,-3.746061981146631,3,16,Stop Loss (-11%),LOSS,57116.53055149604,37116.53055149607,10427124.537944537,-10390008.00739304,2025-10
326,2025-10-14,10:00,OTM-SS,12797.172420313023,15.991725076313857,12745/12735,0.3905680460234712,0.0,117.17041380704137,39.05680460234712,3,106,OTM Hold-to-Expiry: Full Credit Collected,WIN,57233.700965303084,37233.70096530311,10427124.537944537,-10389890.836979233,2025-10
327,2025-10-14,11:00,OTM-SS,12797.172420313023,15.991725076313857,12745/12735,0.8980247252912497,0.41826348427011084,143.92837230634163,47.97612410211388,3,163,OTM 50% Lock-In Stop (peak 57%),WIN,57377.629337609425,37377.629337609455,10427124.537944537,-10389746.908606928,2025-10
328,2025-10-14,11:30,OTM-SS,12797.172420313023,15.991725076313857,12745/12735,1.186027784740756,0.0,355.80833542222683,118.6027784740756,3,319,OTM Hold-to-Expiry: Full Credit Collected,WIN,57733.43767303165,37733.43767303168,10427124.537944537,-10389391.100271504,2025-10
329,2025-10-15,10:30,GEX,12943.125273068736,15.315648913020068,12870,2.670574233691517,1.7383046103799267,279.6808869934771,93.22696233115903,3,16,Trailing Stop (35%),WIN,58013.11856002513,38013.118560025156,10427124.537944537,-10389111.419384511,2025-10
330,2025-10-15,11:00,GEX,12943.125273068736,15.315648913020068,12870,2.7899769646492163,3.319286272002518,-158.79279220599045,-52.93093073533015,3,29,Stop Loss (-19%),LOSS,57854.32576781914,37854.325767819166,10427124.537944537,-10389270.212176718,2025-10
331,2025-10-16,10:00,GEX,12803.585749407639,15.776003193224566,12755,2.0125658307420364,2.5103470547960196,-149.33436721619495,-49.77812240539832,3,23,Stop Loss (-25%),LOSS,57704.99140060294,37704.99140060297,10427124.537944537,-10389419.546543933,2025-10
332,2025-10-16,10:30,GEX,12803.585749407639,15.776003193224566,12755,2.937353731185646,1.9626320440267364,292.4165061476729,97.47216871589097,3,52,Trailing Stop (33%),WIN,57997.40790675062,37997.407906750646,10427124.537944537,-10389127.130037786,2025-10
333,2025-10-16,11:30,GEX,12803.585749407639,15.776003193224566,12755,2.852025534303494,3.387691772366329,-160.69987141885042,-53.566623806283474,3,20,Stop Loss (-19%),LOSS,57836.708035331765,37836.708035331794,10427124.537944537,-10389287.829909205,2025-10
334,2025-10-17,10:00,OTM-SS,12600.741120503988,17.529861639756465,12550/12540,0.8471556918903171,0.4312589038458557,124.76903641333843,41.589678804446145,3,149,OTM 50% Lock-In Stop (peak 56%),WIN,57961.4770717451,37961.47707174513,10427124.537944537,-10389163.060872791,2025-10
335,2025-10-17,11:30,GEX,12600.741120503988,17.529861639756465,12625,2.1763686726941787,1.6045594060829407,171.5427799833714,57.1809266611238,3,41,Trailing Stop (26%),WIN,58133.01985172847,38133.0198517285,10427124.537944537,-10388991.518092807,2025-10
336,2025-10-20,11:00,GEX,12779.082956044125,16.807699823676113,12680,2.421889489732412,1.6080712048681374,244.14548545928244,81.38182848642748,3,13,Trailing Stop (34%),WIN,58377.165337187755,38377.165337187784,10427124.537944537,-10388747.372607348,2025-10
337,2025-10-21,10:00,OTM-SS,12516.375496898734,17.980802215473915,12465/12455,1.3813379002742519,0.0,414.40137008227555,138.1337900274252,3,90,OTM Hold-to-Expiry: Full Credit Collected,WIN,58791.56670727003,38791.56670727006,10427124.537944537,-10388332.971237266,2025-10
338,2025-10-21,10:30,OTM-SS,12516.375496898734,17.980802215473915,12465/12455,0.46396411175072005,0.22438479235605957,71.87379581839815,23.95793193946605,3,157,OTM 50% Lock-In Stop (peak 68%),WIN,58863.44050308843,38863.44050308846,10427124.537944537,-10388261.097441448,2025-10
339,2025-10-22,10:00,GEX,12499.172012348274,18.920538305899985,12575,2.6508591034171385,1.7499435364888762,270.2746700784787,90.09155669282623,3,6,Trailing Stop (34%),WIN,59133.71517316691,39133.71517316694,10427124.537944537,-10387990.82277137,2025-10
340,2025-10-22,11:00,OTM-SS,12499.172012348274,18.920538305899985,12450/12440,1.4747497851784361,0.0,442.4249355535309,147.47497851784362,3,181,OTM Hold-to-Expiry: Full Credit Collected,WIN,59576.140108720436,39576.140108720465,10427124.537944537,-10387548.397835815,2025-10
341,2025-10-23,10:00,GEX,12260.023705526075,17.929109452356215,12235,2.9623666764785663,3.3202440397853796,-107.36320899204398,-35.78773633068133,3,10,Stop Loss (-12%),LOSS,59468.77689972839,39468.77689972842,10427124.537944537,-10387655.761044808,2025-10
342,2025-10-23,11:00,OTM-SS,12260.023705526075,17.929109452356215,12310/12320,0.8634446799099418,0.41111903316543447,135.6976940233522,45.23256467445073,3,87,OTM 50% Lock-In Stop (peak 54%),WIN,59604.474593751744,39604.47459375177,10427124.537944537,-10387520.063350786,2025-10
343,2025-10-23,11:30,GEX,12260.023705526075,17.929109452356215,12235,2.559433583797313,1.7865607623256434,231.8618464415009,77.28728214716696,3,24,Trailing Stop (30%),WIN,59836.33644019324,39836.33644019327,10427124.537944537,-10387288.201504344,2025-10
344,2025-10-24,10:30,GEX,12260.79516012027,17.683179100885337,12310,2.487443636338928,2.9127997894348763,-127.60684592878445,-42.53561530959482,3,25,Stop Loss (-17%),LOSS,59708.729594264456,39708.729594264485,10427124.537944537,-10387415.808350272,2025-10
345,2025-10-24,11:00,OTM-SS,12260.79516012027,17.683179100885337,12210/12200,1.313265548265448,0.655291443329005,197.39223148093294,65.7974104936443,3,126,OTM 50% Lock-In Stop (peak 64%),WIN,59906.12182574539,39906.12182574542,10427124.537944537,-10387218.416118791,2025-10
346,2025-10-27,10:00,OTM-SS,12194.577233466869,18.0377111231443,12145/12135,0.4786257877825999,0.2308493849912307,74.33292083741077,24.77764027913692,3,82,OTM 50% Lock-In Stop (peak 52%),WIN,59980.4547465828,39980.45474658283,10427124.537944537,-10387144.083197953,2025-10
347,2025-10-27,11:30,GEX,12194.577233466869,18.0377111231443,12270,2.73912098133084,1.8549953297711081,265.23769546791954,88.41256515597318,3,15,Trailing Stop (32%),WIN,60245.69244205072,40245.69244205075,10427124.537944537,-10386878.845502486,2025-10
348,2025-10-28,11:00,GEX,12038.347076081272,17.59156052580858,12140,2.3146842367202707,2.8926468051824914,-173.38877053866622,-57.79625684622207,3,5,Stop Loss (-25%),LOSS,60072.303671512054,40072.30367151208,10427124.537944537,-10387052.234273024,2025-10
349,2025-10-29,10:30,OTM-SS,12055.725002876683,17.84684330728647,12005/11995,0.4153602452496477,0.491672106736224,-22.893558445972893,-7.631186148657632,3,28,Stop Loss (-18%),LOSS,60049.41011306608,40049.41011306611,10427124.537944537,-10387075.12783147,2025-10
350,2025-10-29,11:30,OTM-SS,12055.725002876683,17.84684330728647,12005/11995,0.9941132393456629,0.49960660918360383,148.3519890486177,49.4506630162059,3,157,OTM 50% Lock-In Stop (peak 52%),WIN,60197.7621021147,40197.76210211473,10427124.537944537,-10386926.775842423,2025-10
351,2025-10-30,10:00,GEX,12158.673402215027,16.437516884719955,12235,2.1258631168961664,1.5688820868055646,167.09430902718054,55.698103009060176,3,57,Trailing Stop (26%),WIN,60364.85641114188,40364.85641114191,10427124.537944537,-10386759.681533394,2025-10
352,2025-10-31,10:30,OTM-SS,11934.839884250814,17.571442018146467,11885/11875,0.5715928634492355,0.2692923814740672,90.6901445925505,30.230048197516833,3,65,OTM 50% Lock-In Stop (peak 60%),WIN,60455.54655573443,40455.54655573446,10427124.537944537,-10386668.991388801,2025-10
353,2025-10-31,11:00,GEX,11934.839884250814,17.571442018146467,12010,2.290267146881958,2.7753123644293844,-145.51356526422788,-48.504521754742626,3,16,Stop Loss (-21%),LOSS,60310.0329904702,40310.03299047023,10427124.537944537,-10386814.504954066,2025-10
354,2025-11-03,10:00,OTM-SS,11982.433258542047,16.565811279775268,12030/12040,0.433330060836069,0.5045754747259775,-21.373624166972554,-7.124541388990852,3,11,Stop Loss (-16%),LOSS,60288.659366303225,40288.659366303255,10427124.537944537,-10386835.878578233,2025-11
355,2025-11-03,11:30,GEX,11982.433258542047,16.565811279775268,11955,2.09249832415869,1.5036504421497,176.65436460269706,58.88478820089902,3,48,Trailing Stop (28%),WIN,60465.313730905924,40465.31373090595,10427124.537944537,-10386659.22421363,2025-11
356,2025-11-04,10:00,GEX,12205.472158788698,16.524904786090598,12255,2.669229712103809,1.8091100985714779,258.0358840596993,86.0119613532331,3,18,Trailing Stop (32%),WIN,60723.34961496562,40723.34961496565,10427124.537944537,-10386401.188329572,2025-11
357,2025-11-04,11:00,GEX,12205.472158788698,16.524904786090598,12255,2.8902662350546486,2.2787168804769626,183.4648063733058,61.1549354577686,3,8,Trailing Stop (21%),WIN,60906.814421338924,40906.81442133895,10427124.537944537,-10386217.723523198,2025-11
358,2025-11-05,10:00,GEX,12378.198706153045,16.439932788891646,12330,2.122843004696487,2.520891282980727,-119.41448348527207,-39.804827828424024,3,4,Stop Loss (-19%),LOSS,60787.399937853654,40787.39993785368,10427124.537944537,-10386337.138006683,2025-11
359,2025-11-05,10:30,GEX,12378.198706153045,16.439932788891646,12330,2.7058902981597357,1.7701719369214337,280.7155083714906,93.5718361238302,3,59,Trailing Stop (35%),WIN,61068.11544622514,41068.11544622517,10427124.537944537,-10386056.422498312,2025-11
360,2025-11-06,10:00,GEX,12684.298873722826,18.051280352445687,12585,2.607919991137144,1.7010117195930765,272.0724814632202,90.69082715440673,3,22,Trailing Stop (35%),WIN,61340.18792768836,41340.18792768839,10427124.537944537,-10385784.35001685,2025-11
361,2025-11-06,11:00,GEX,12684.298873722826,18.051280352445687,12585,2.656237209213764,1.7600272147774867,268.8629983308832,89.62099944362774,3,24,Trailing Stop (34%),WIN,61609.05092601925,41609.05092601928,10427124.537944537,-10385515.487018518,2025-11
362,2025-11-07,10:00,GEX,12646.40364570502,18.717723268155474,12695,2.5072395146402946,1.6954770632997538,243.52873540216225,81.17624513405408,3,55,Trailing Stop (32%),WIN,61852.57966142141,41852.57966142144,10427124.537944537,-10385271.958283115,2025-11
363,2025-11-10,11:00,OTM-SS,12744.34386284523,19.714582498872275,12695/12685,0.8765288732807663,0.405657928371382,141.2612834728153,47.08709449093843,3,121,OTM 50% Lock-In Stop (peak 59%),WIN,61993.840944894226,41993.840944894255,10427124.537944537,-10385130.696999643,2025-11
364,2025-11-11,10:00,GEX,12596.776066249715,19.929175708983486,12545,2.57937729975519,2.9020812996833847,-96.81119997845839,-32.27039999281946,3,10,Stop Loss (-13%),LOSS,61897.029744915766,41897.029744915795,10427124.537944537,-10385227.508199621,2025-11
365,2025-11-11,11:30,OTM-SS,12596.776066249715,19.929175708983486,12645/12655,0.9946635154449703,0.4603418416577566,160.29650213616412,53.432167378721374,3,117,OTM 50% Lock-In Stop (peak 57%),WIN,62057.32624705193,42057.32624705196,10427124.537944537,-10385067.211697485,2025-11
366,2025-11-12,10:00,OTM-SS,12756.768901176269,17.677518651662023,12805/12815,0.45221627874258113,0.22598146424491156,67.87044434930087,22.623481449766956,3,157,OTM 50% Lock-In Stop (peak 69%),WIN,62125.19669140124,42125.19669140127,10427124.537944537,-10384999.341253135,2025-11
367,2025-11-13,10:00,GEX,12499.70108819786,15.77053460873572,12450,2.853536487030773,3.244349161196478,-117.24380224971149,-39.0812674165705,3,4,Stop Loss (-14%),LOSS,62007.95288915153,42007.95288915156,10427124.537944537,-10385116.585055385,2025-11
368,2025-11-13,11:00,OTM-SS,12499.70108819786,15.77053460873572,12550/12560,0.38182410581217563,0.0,114.54723174365267,38.18241058121756,3,349,OTM Hold-to-Expiry: Full Credit Collected,WIN,62122.50012089518,42122.50012089521,10427124.537944537,-10385002.037823642,2025-11
369,2025-11-13,11:30,GEX,12499.70108819786,15.77053460873572,12450,2.4724165811173338,1.614274805768192,257.44253260474255,85.81417753491418,3,17,Trailing Stop (35%),WIN,62379.94265349992,42379.94265349995,10427124.537944537,-10384744.595291037,2025-11
370,2025-11-14,10:00,OTM-SS,12384.88804670992,16.81102340365811,12435/12445,1.357038923517801,0.0,407.1116770553403,135.7038923517801,3,307,OTM Hold-to-Expiry: Full Credit Collected,WIN,62787.054330555264,42787.05433055529,10427124.537944537,-10384337.483613981,2025-11
371,2025-11-14,10:30,GEX,12384.88804670992,16.81102340365811,12310,2.0713884904382533,1.81310343302206,77.48551722485803,25.828505741619345,3,17,Trailing Stop (12%),WIN,62864.53984778012,42864.53984778015,10427124.537944537,-10384259.998096757,2025-11
372,2025-11-14,11:00,GEX,12384.88804670992,16.81102340365811,12310,2.4709509871584876,2.906370633493726,-130.62589390057144,-43.54196463352382,3,10,Stop Loss (-18%),LOSS,62733.91395387955,42733.91395387958,10427124.537944537,-10384390.623990657,2025-11
373,2025-11-17,11:00,OTM-SS,12534.446761760048,17.104015843712073,12585/12595,1.3719162214802394,0.7062966617463592,199.68586792016407,66.56195597338802,3,161,OTM 50% Lock-In Stop (peak 59%),WIN,62933.59982179971,42933.59982179974,10427124.537944537,-10384190.938122736,2025-11
374,2025-11-18,10:30,GEX,12704.802497822771,15.913512801125975,12655,2.444193742274522,2.9604033995297154,-154.86289717655796,-51.620965725519326,3,23,Stop Loss (-21%),LOSS,62778.736924623154,42778.73692462318,10427124.537944537,-10384345.801019913,2025-11
375,2025-11-18,11:30,OTM-SS,12704.802497822771,15.913512801125975,12755/12765,0.34354498409131523,0.1744559247127962,50.726717813555716,16.908905937851905,3,149,OTM 50% Lock-In Stop (peak 66%),WIN,62829.46364243671,42829.46364243674,10427124.537944537,-10384295.0743021,2025-11
376,2025-11-19,10:00,GEX,12369.485023787767,16.16661382211676,12420,2.064494914738348,2.3422245050917487,-83.31887710602021,-27.772959035340072,3,9,Stop Loss (-13%),LOSS,62746.14476533069,42746.14476533072,10427124.537944537,-10384378.393179206,2025-11
377,2025-11-19,10:30,OTM-SS,12369.485023787767,16.16661382211676,12320/12310,0.5179722351475562,0.24982499086230572,80.44417328557515,26.81472442852505,3,172,OTM 50% Lock-In Stop (peak 61%),WIN,62826.58893861627,42826.588938616296,10427124.537944537,-10384297.94900592,2025-11
378,2025-11-20,10:30,OTM-SS,12352.865438567122,16.41725769181099,12305/12295,0.38163494472052994,0.18174614240435727,59.9666406948518,19.988880231617266,3,118,OTM 50% Lock-In Stop (peak 60%),WIN,62886.55557931112,42886.55557931115,10427124.537944537,-10384237.982365226,2025-11
379,2025-11-20,11:30,OTM-SS,12352.865438567122,16.41725769181099,12305/12295,0.8448760776375237,0.39378796528739707,135.326433705038,45.108811235012666,3,136,OTM 50% Lock-In Stop (peak 51%),WIN,63021.882013016155,43021.882013016184,10427124.537944537,-10384102.655931521,2025-11
380,2025-11-21,11:00,GEX,11972.870468857414,16.5864118831171,11900,2.3490271590573757,2.802108145557664,-135.92429595008656,-45.30809865002885,3,5,Stop Loss (-19%),LOSS,62885.95771706607,42885.9577170661,10427124.537944537,-10384238.58022747,2025-11
381,2025-11-21,11:30,GEX,11972.870468857414,16.5864118831171,11900,2.3774662331276906,1.7630790565300294,184.31615297929835,61.43871765976612,3,10,Trailing Stop (26%),WIN,63070.27387004537,43070.2738700454,10427124.537944537,-10384054.264074491,2025-11
382,2025-11-24,11:00,OTM-SS,11714.184450411827,17.49744324363543,11665/11655,0.4379935056144991,0.0,131.39805168434975,43.79935056144991,3,87,OTM Hold-to-Expiry: Full Credit Collected,WIN,63201.67192172972,43201.67192172975,10427124.537944537,-10383922.866022807,2025-11
383,2025-11-24,11:30,GEX,11714.184450411827,17.49744324363543,11740,2.1994116882470887,1.8396855682877926,107.9178359877888,35.972611995929604,3,28,Trailing Stop (16%),WIN,63309.58975771751,43309.58975771754,10427124.537944537,-10383814.948186819,2025-11
384,2025-11-25,10:00,OTM-SS,11695.98995570423,16.707819132944532,11745/11755,0.5235814375847032,0.26489755592554093,77.60516449774869,25.86838816591623,3,100,OTM 50% Lock-In Stop (peak 67%),WIN,63387.19492221526,43387.19492221529,10427124.537944537,-10383737.343022322,2025-11
385,2025-11-25,11:30,OTM-SS,11695.98995570423,16.707819132944532,11745/11755,0.6618160506218052,0.3282150047542752,100.08031376025899,33.360104586752996,3,139,OTM 50% Lock-In Stop (peak 56%),WIN,63487.27523597552,43487.27523597555,10427124.537944537,-10383637.262708561,2025-11
386,2025-11-26,10:00,OTM-SS,11554.248780227792,15.877823697761128,11605/11615,1.42593422055503,0.0,427.780266166509,142.593422055503,3,172,OTM Hold-to-Expiry: Full Credit Collected,WIN,63915.05550214203,43915.05550214206,10427124.537944537,-10383209.482442394,2025-11
387,2025-11-27,10:00,GEX,11476.78297127072,17.145183648486253,11375,2.2417177422903953,1.5009791332588374,222.2215827094674,74.0738609031558,3,49,Trailing Stop (33%),WIN,64137.2770848515,44137.27708485153,10427124.537944537,-10382987.260859685,2025-11
388,2025-11-27,10:30,GEX,11476.78297127072,17.145183648486253,11375,2.2360977178793497,1.6227330116290468,184.00941187509088,61.336470625030294,3,39,Trailing Stop (27%),WIN,64321.28649672659,44321.28649672662,10427124.537944537,-10382803.25144781,2025-11
389,2025-11-28,11:00,OTM-SS,11272.713220082856,17.83471179915547,11225/11215,1.4763354786911476,0.6877344905042085,236.5802964560817,78.8600988186939,3,92,OTM 50% Lock-In Stop (peak 53%),WIN,64557.86679318267,44557.8667931827,10427124.537944537,-10382566.671151353,2025-11
390,2025-12-01,11:00,GEX,11133.884431853863,17.15836778697758,11035,2.021065633624769,2.439815133659277,-125.62485001035229,-41.87495000345076,3,11,Stop Loss (-21%),LOSS,64432.24194317232,44432.24194317235,10427124.537944537,-10382692.296001364,2025-12
391,2025-12-02,10:00,GEX,11053.31134633448,16.307288685860446,11105,2.570059522561301,2.1114267880136275,137.58982036430206,45.86327345476735,3,51,Trailing Stop (18%),WIN,64569.83176353662,44569.83176353665,10427124.537944537,-10382554.706181,2025-12
392,2025-12-02,10:30,GEX,11053.31134633448,16.307288685860446,11105,2.7842164217693512,3.3977770994098258,-184.06820329214236,-61.35606776404745,3,9,Stop Loss (-22%),LOSS,64385.76356024448,44385.76356024451,10427124.537944537,-10382738.774384292,2025-12
393,2025-12-03,10:00,GEX,10914.081928631613,15.378681924685553,10940,2.192034945874093,2.7206133002469,-158.57350631184215,-52.85783543728071,3,8,Stop Loss (-24%),LOSS,64227.19005393264,44227.19005393267,10427124.537944537,-10382897.347890604,2025-12
394,2025-12-03,11:00,OTM-SS,10914.081928631613,15.378681924685553,10865/10855,0.7261794228563168,0.0,217.853826856895,72.61794228563167,3,80,OTM Hold-to-Expiry: Full Credit Collected,WIN,64445.04388078953,44445.04388078956,10427124.537944537,-10382679.494063746,2025-12
395,2025-12-03,11:30,GEX,10914.081928631613,15.378681924685553,10940,2.524706640210254,3.1388607293540973,-184.24622674315304,-61.41540891438435,3,30,Stop Loss (-24%),LOSS,64260.79765404638,44260.79765404641,10427124.537944537,-10382863.74029049,2025-12
396,2025-12-04,10:30,OTM-SS,11249.35770950796,15.476077284188726,11200/11190,0.44517645888903434,0.21685815264808925,68.49549187228354,22.83183062409451,3,87,OTM 50% Lock-In Stop (peak 60%),WIN,64329.293145918666,44329.293145918695,10427124.537944537,-10382795.244798617,2025-12
397,2025-12-04,11:00,OTM-SS,11249.35770950796,15.476077284188726,11200/11190,1.120152067178333,0.5222629210093085,179.36674385070734,59.788914616902446,3,123,OTM 50% Lock-In Stop (peak 61%),WIN,64508.65988976938,44508.659889769406,10427124.537944537,-10382615.878054768,2025-12
398,2025-12-05,10:00,GEX,11235.252714121365,15.742449466504075,11285,2.2638094342868116,1.7585302363329653,151.58375938615387,50.527919795384626,3,44,Trailing Stop (22%),WIN,64660.24364915553,44660.243649155556,10427124.537944537,-10382464.294295382,2025-12
399,2025-12-08,10:30,OTM-SS,11300.360110920303,15.547234920320445,11250/11240,0.5667682213521901,0.6318783256688485,-19.533031294997528,-6.511010431665842,3,6,Stop Loss (-11%),LOSS,64640.71061786053,44640.71061786056,10427124.537944537,-10382483.827326676,2025-12
400,2025-12-08,11:00,GEX,11300.360110920303,15.547234920320445,11400,2.907059343164,2.200720873285668,211.9015409634997,70.63384698783324,3,51,Trailing Stop (24%),WIN,64852.612158824035,44852.612158824064,10427124.537944537,-10382271.925785713,2025-12
401,2025-12-08,11:30,OTM-SS,11300.360110920303,15.547234920320445,11250/11240,1.4249843694020832,0.6816059829784756,223.01351592708227,74.33783864236075,3,78,OTM 50% Lock-In Stop (peak 65%),WIN,65075.625674751114,45075.62567475114,10427124.537944537,-10382048.912269786,2025-12
402,2025-12-09,10:30,GEX,11464.360627398963,16.350019138335707,11565,2.334159754773874,2.8991070724651413,-169.48419530738016,-56.494731769126716,3,5,Stop Loss (-24%),LOSS,64906.14147944374,44906.141479443766,10427124.537944537,-10382218.396465093,2025-12
403,2025-12-09,11:00,GEX,11464.360627398963,16.350019138335707,11565,2.58326963273562,2.217196251434894,109.82201439021773,36.60733813007258,3,6,Trailing Stop (14%),WIN,65015.96349383395,45015.96349383398,10427124.537944537,-10382108.574450703,2025-12
404,2025-12-10,10:00,GEX,11473.266639961195,15.739198983857456,11525,2.6004537177402614,3.209642779277021,-182.75671846102784,-60.91890615367595,3,12,Stop Loss (-23%),LOSS,64833.20677537292,44833.20677537295,10427124.537944537,-10382291.331169164,2025-12
405,2025-12-10,11:30,GEX,11473.266639961195,15.739198983857456,11525,2.1097845048427937,2.635695797528682,-157.77338780576648,-52.59112926858882,3,7,Stop Loss (-25%),LOSS,64675.43338756715,44675.43338756718,10427124.537944537,-10382449.10455697,2025-12
406,2025-12-11,11:00,GEX,11517.349646998011,13.463357920736126,11615,2.3281383895086187,2.756403890513691,-128.47965030152164,-42.82655010050722,3,4,Stop Loss (-18%),LOSS,64546.95373726563,44546.953737265656,10427124.537944537,-10382577.58420727,2025-12
407,2025-12-11,11:30,OTM-SS,11517.349646998011,13.463357920736126,11465/11455,1.3345890006961914,1.5410771236597751,-61.94643688907513,-20.648812296358376,3,22,Stop Loss (-15%),LOSS,64485.00730037655,44485.00730037658,10427124.537944537,-10382639.53064416,2025-12
408,2025-12-12,10:00,GEX,11390.20460724669,15.083896396107038,11415,2.273724253981375,1.8116739187907909,138.61510055717528,46.205033519058425,3,43,Trailing Stop (20%),WIN,64623.622400933724,44623.62240093375,10427124.537944537,-10382500.915543603,2025-12
409,2025-12-12,11:00,GEX,11390.20460724669,15.083896396107038,11415,2.1541358832781596,1.462197877004719,207.5814018820322,69.19380062734406,3,58,Trailing Stop (32%),WIN,64831.203802815755,44831.203802815784,10427124.537944537,-10382293.33414172,2025-12
410,2025-12-12,11:30,GEX,11390.20460724669,15.083896396107038,11415,2.391909242486256,1.7029754488146314,206.6801381014874,68.89337936716247,3,15,Trailing Stop (29%),WIN,65037.88394091724,45037.88394091727,10427124.537944537,-10382086.65400362,2025-12
411,2025-12-15,10:30,GEX,11696.401437533299,14.926470716939956,11620,2.3274451910217238,2.6212727313519526,-88.14826209906866,-29.382754033022884,3,30,Stop Loss (-13%),LOSS,64949.73567881817,44949.7356788182,10427124.537944537,-10382174.802265719,2025-12
412,2025-12-15,11:30,GEX,11696.401437533299,14.926470716939956,11620,2.083908183581038,1.2979777475894612,235.77913079747304,78.59304359915768,3,22,Trailing Stop (38%),WIN,65185.51480961565,45185.51480961568,10427124.537944537,-10381939.02313492,2025-12
413,2025-12-16,10:30,OTM-SS,11860.870862385173,15.345073799789496,11810/11800,1.0738405471209596,1.2874979500226207,-64.09722087049833,-21.365740290166112,3,13,Stop Loss (-20%),LOSS,65121.41758874515,45121.41758874518,10427124.537944537,-10382003.120355792,2025-12
414,2025-12-17,10:00,OTM-SS,12383.809860582229,16.530141331245122,12335/12325,0.9740470634998706,0.4817390242913554,147.69241176255457,49.23080392085152,3,93,OTM 50% Lock-In Stop (peak 57%),WIN,65269.1100005077,45269.11000050773,10427124.537944537,-10381855.427944029,2025-12
415,2025-12-17,11:30,GEX,12383.809860582229,16.530141331245122,12485,2.503811917308195,2.135231924418071,110.57399786703718,36.85799928901239,3,46,Trailing Stop (15%),WIN,65379.68399837474,45379.68399837477,10427124.537944537,-10381744.853946162,2025-12
416,2025-12-18,10:00,GEX,12453.256359732015,15.521586757520184,12555,2.523718244145694,2.8001648449353023,-82.93398023688248,-27.644660078960825,3,16,Stop Loss (-11%),LOSS,65296.75001813786,45296.750018137885,10427124.537944537,-10381827.787926398,2025-12
